sigla_uf,nome_municipio,codigo_ibge,candidaturas,nao_brancos,brancos
RS,IBIRUBÁ,4310009,2,0,1
RS,IGREJINHA,4310108,2,0,1
RS,IJUÍ,4310207,3,0,1
RS,ILÓPOLIS,4310306,2,0,1
RS,IMBÉ,4310330,3,0,1
RS,IMIGRANTE,4310363,2,0,1
RS,INDEPENDÊNCIA,4310405,2,0,1
RS,INHACORÁ,4310413,1,0,1
RS,IPÊ,4310439,2,0,1
RS,IPIRANGA DO SUL,4310462,2,0,1
RS,IRAÍ,4310504,2,0,1
RS,ITAARA,4310538,4,0,1
RS,ITACURUBI,4310553,2,0,1
RS,ITAPUCA,4310579,3,0,1
RS,ITAQUI,4310603,3,0,1
RS,ITATI,4310652,2,0,1
RS,ITATIBA DO SUL,4310702,2,0,1
RS,IVORÁ,4310751,2,0,1
RS,IVOTI,4310801,2,0,1
RS,JABOTICABA,4310850,2,0,1
RS,JACUIZINHO,4310876,2,0,1
RS,JACUTINGA,4310900,2,0,1
RS,JAGUARÃO,4311007,3,0,1
RS,JAGUARI,4311106,2,0,1
RS,JAQUIRANA,4311122,2,0,1
RS,JARI,4311130,2,0,1
RS,JÓIA,4311155,3,0,1
RS,JÚLIO DE CASTILHOS,4311205,2,0,1
RS,LAGOA BONITA DO SUL,4311239,2,0,1
RS,LAGOA DOS TRÊS CANTOS,4311270,3,0,1
RS,LAGOA VERMELHA,4311304,2,0,1
RS,LAGOÃO,4311254,1,0,1
RS,LAJEADO,4311403,3,0,1
RS,LAJEADO DO BUGRE,4311429,2,0.5,0.5
RS,LAVRAS DO SUL,4311502,2,0,1
RS,LIBERATO SALZANO,4311601,3,0,1
RS,LINDOLFO COLLOR,4311627,4,0.25,0.75
RS,LINHA NOVA,4311643,2,0,1
RS,MAÇAMBARÁ,4311718,2,0,1
RS,MACHADINHO,4311700,2,0,1
RS,MAMPITUBA,4311734,2,0,1
RS,MANOEL VIANA,4311759,2,0,1
RS,MAQUINÉ,4311775,2,0,1
RS,MARATÁ,4311791,3,0,1
RS,MARAU,4311809,3,0,1
RS,MARCELINO RAMOS,4311908,2,0.5,0.5
RS,MARIANA PIMENTEL,4311981,4,0,1
RS,MARIANO MORO,4312005,2,0,1
RS,MARQUES DE SOUZA,4312054,2,0,1
RS,MATA,4312104,2,0,1
RS,MATO CASTELHANO,4312138,2,0,1
RS,MATO LEITÃO,4312153,1,0,1
RS,MATO QUEIMADO,4312179,1,0,1
RS,MAXIMILIANO DE ALMEIDA,4312203,3,0,1
RS,MINAS DO LEÃO,4312252,3,0,1
RS,MIRAGUAÍ,4312302,3,0.3333333333333333,0.6666666666666667
RS,MONTAURI,4312351,2,0,1
RS,MONTE ALEGRE DOS CAMPOS,4312377,2,0,1
RS,MONTE BELO DO SUL,4312385,2,0,1
RS,MONTENEGRO,4312401,5,0,1
RS,MORMAÇO,4312427,3,0,1
RS,MORRINHOS DO SUL,4312443,2,0,1
RS,MORRO REDONDO,4312450,3,0,1
RS,MORRO REUTER,4312476,1,0,1
RS,MOSTARDAS,4312500,2,0,1
RS,MUÇUM,4312609,3,0,1
RS,MUITOS CAPÕES,4312617,2,0,1
RS,MULITERNO,4312625,2,0,1
RS,NÃO-ME-TOQUE,4312658,4,0,1
RS,NICOLAU VERGUEIRO,4312674,2,0,1
RS,NONOAI,4312708,2,0,1
RS,NOVA ALVORADA,4312757,2,0,1
RS,NOVA ARAÇÁ,4312807,3,0,1
RS,NOVA BASSANO,4312906,2,0,1
RS,NOVA BOA VISTA,4312955,2,0,1
RS,NOVA BRÉSCIA,4313003,3,0,1
RS,NOVA CANDELÁRIA,4313011,2,0,1
RS,NOVA ESPERANÇA DO SUL,4313037,3,0,1
RS,NOVA HARTZ,4313060,3,0,1
RS,NOVA PÁDUA,4313086,3,0,1
RS,NOVA PALMA,4313102,2,0,1
RS,NOVA PETRÓPOLIS,4313201,4,0,1
RS,NOVA PRATA,4313300,4,0,1
RS,NOVA RAMADA,4313334,2,0,1
RS,NOVA ROMA DO SUL,4313359,2,0,1
RS,NOVA SANTA RITA,4313375,4,0,1
RS,NOVO BARREIRO,4313490,2,0,1
RS,NOVO CABRAIS,4313391,3,0,1
RS,NOVO HAMBURGO,4313409,7,0,1
RS,NOVO MACHADO,4313425,2,0,1
RS,NOVO TIRADENTES,4313441,2,0,1
RS,NOVO XINGU,4313466,2,0,1
RS,OSÓRIO,4313508,3,0,1
RS,PAIM FILHO,4313607,2,0,1
RS,PALMARES DO SUL,4313656,5,0,1
RS,PALMEIRA DAS MISSÕES,4313706,3,0,1
RS,PALMITINHO,4313805,3,0,1
RS,PANAMBI,4313904,4,0,1
RS,PANTANO GRANDE,4313953,2,0,1
RS,PARAÍ,4314001,2,0,1
RS,PARAÍSO DO SUL,4314027,2,0,1
RS,PARECI NOVO,4314035,2,0,1
RS,PAROBÉ,4314050,3,0,1
RS,PASSA SETE,4314068,4,0,1
RS,PASSO DO SOBRADO,4314076,4,0,1
RS,PASSO FUNDO,4314100,7,0.14285714285714285,0.8571428571428572
RS,PAULO BENTO,4314134,2,0,1
RS,PAVERAMA,4314159,2,0,1
RS,PEDRAS ALTAS,4314175,2,0,1
RS,PEDRO OSÓRIO,4314209,2,0,1
RS,PEJUÇARA,4314308,2,0,1
RS,PELOTAS,4314407,11,0.18181818181818182,0.8181818181818181
RS,PICADA CAFÉ,4314423,3,0,1
RS,PINHAL,4314456,2,0.5,0.5
RS,PINHAL DA SERRA,4314464,2,0,1
RS,PINHAL GRANDE,4314472,2,0,1
RS,PINHEIRINHO DO VALE,4314498,2,0,1
RS,PINHEIRO MACHADO,4314506,3,0.3333333333333333,0.6666666666666667
RS,PINTO BANDEIRA,4314548,2,0,1
RS,PIRAPÓ,4314555,2,0,1
RS,PIRATINI,4314605,5,0,1
RS,PLANALTO,4314704,4,0.25,0.75
RS,POÇO DAS ANTAS,4314753,2,0,1
RS,PONTÃO,4314779,3,0,1
RS,PONTE PRETA,4314787,2,0,1
RS,PORTÃO,4314803,3,0,1
RS,PORTO ALEGRE,4314902,13,0,1
RS,PORTO LUCENA,4315008,2,0,1
RS,PORTO MAUÁ,4315057,2,0,1
RS,PORTO VERA CRUZ,4315073,1,0,1
RS,PORTO XAVIER,4315107,2,0,1
RS,POUSO NOVO,4315131,2,0,1
RS,PRESIDENTE LUCENA,4315149,3,0,1
RS,PROGRESSO,4315156,2,0,1
RS,PROTÁSIO ALVES,4315172,1,0,1
RS,PUTINGA,4315206,2,0,1
RS,QUARAÍ,4315305,3,0,1
RS,QUATRO IRMÃOS,4315313,2,0,1
RS,QUEVEDOS,4315321,2,0,1
RS,QUINZE DE NOVEMBRO,4315354,1,0,1
RS,REDENTORA,4315404,3,0,1
RS,RELVADO,4315453,3,0,1
RS,RESTINGA SÊCA,4315503,2,0,1
RS,RIO DOS ÍNDIOS,4315552,2,0,1
RS,RIO GRANDE,4315602,8,0.125,0.875
RS,RIO PARDO,4315701,4,0,1
RS,RIOZINHO,4315750,2,0,1
RS,ROCA SALES,4315800,3,0,1
RS,RODEIO BONITO,4315909,2,0,1
RS,ROLADOR,4315958,3,0,1
RS,ROLANTE,4316006,3,0,1
RS,RONDA ALTA,4316105,3,0,1
RS,RONDINHA,4316204,1,0,1
RS,ROQUE GONZALES,4316303,2,0,1
RS,ROSÁRIO DO SUL,4316402,7,0,1
RS,SAGRADA FAMÍLIA,4316428,1,1,0
RS,SALDANHA MARINHO,4316436,2,0,1
RS,SALTO DO JACUÍ,4316451,3,0,1
RS,SALVADOR DAS MISSÕES,4316477,2,0,1
RS,SALVADOR DO SUL,4316501,2,0,1
RS,SANANDUVA,4316600,2,0,1
RS,SANTA BÁRBARA DO SUL,4316709,2,0,1
RS,SANTA CECÍLIA DO SUL,4316733,2,0,1
RS,SANTA CLARA DO SUL,4316758,2,0,1
RS,SANTA CRUZ DO SUL,4316808,7,0,1
RS,SANTA MARGARIDA DO SUL,4316972,2,0,1
RS,SANTA MARIA,4316907,6,0.16666666666666666,0.8333333333333334
RS,SANTA MARIA DO HERVAL,4316956,2,0,1
RS,SANTA ROSA,4317202,4,0,1
RS,SANTA TEREZA,4317251,2,0,1
RS,SANTA VITÓRIA DO PALMAR,4317301,3,0,1
RS,SANTANA DA BOA VISTA,4317004,4,0,1
RS,SANTANA DO LIVRAMENTO,4317103,7,0,1
RS,SANTIAGO,4317400,3,0,1
RS,SANTO ÂNGELO,4317509,5,0.2,0.8
RS,SANTO ANTÔNIO DA PATRULHA,4317608,3,0,1
RS,SANTO ANTÔNIO DAS MISSÕES,4317707,2,0,1
RS,SANTO ANTÔNIO DO PALMA,4317558,2,0,1
RS,SANTO ANTÔNIO DO PLANALTO,4317756,3,0.3333333333333333,0.6666666666666667
RS,SANTO AUGUSTO,4317806,3,0,1
RS,SANTO CRISTO,4317905,2,0,1
RS,SANTO EXPEDITO DO SUL,4317954,2,0,1
RS,SÃO BORJA,4318002,3,0.3333333333333333,0.6666666666666667
RS,SÃO DOMINGOS DO SUL,4318051,2,0,1
RS,SÃO FRANCISCO DE ASSIS,4318101,2,0,1
RS,SÃO FRANCISCO DE PAULA,4318200,4,0,1
RS,SÃO GABRIEL,4318309,3,0,1
RS,SÃO JERÔNIMO,4318408,5,0.2,0.8
RS,SÃO JOÃO DA URTIGA,4318424,2,0,1
RS,SÃO JOÃO DO POLÊSINE,4318432,1,0,1
RS,SÃO JORGE,4318440,2,0,1
RS,SÃO JOSÉ DAS MISSÕES,4318457,2,0,1
RS,SÃO JOSÉ DO HERVAL,4318465,2,0,1
RS,SÃO JOSÉ DO HORTÊNCIO,4318481,4,0,1
RS,SÃO JOSÉ DO INHACORÁ,4318499,2,0,1
RS,SÃO JOSÉ DO NORTE,4318507,4,0,1
RS,SÃO JOSÉ DO OURO,4318606,2,0,1
RS,SÃO JOSÉ DO SUL,4318614,2,0,1
RS,SÃO JOSÉ DOS AUSENTES,4318622,1,0,1
RS,SÃO LEOPOLDO,4318705,4,0.25,0.75
RS,SÃO LOURENÇO DO SUL,4318804,6,0,1
RS,SÃO LUIZ GONZAGA,4318903,2,0,1
RS,SÃO MARCOS,4319000,3,0,1
RS,SÃO MARTINHO,4319109,2,0,1
RS,SÃO MARTINHO DA SERRA,4319125,3,0,1
RS,SÃO MIGUEL DAS MISSÕES,4319158,2,0,1
RS,SÃO NICOLAU,4319208,3,0,1
RS,SÃO PAULO DAS MISSÕES,4319307,2,0,1
RS,SÃO PEDRO DA SERRA,4319356,2,0,1
RS,SÃO PEDRO DAS MISSÕES,4319364,2,0,1
RS,SÃO PEDRO DO BUTIÁ,4319372,2,0,1
RS,SÃO PEDRO DO SUL,4319406,3,0,1
RS,SÃO SEBASTIÃO DO CAÍ,4319505,2,0,1
RS,SÃO SEPÉ,4319604,2,0,1
RS,SÃO VALENTIM,4319703,4,0.25,0.75
RS,SÃO VALENTIM DO SUL,4319711,1,0,1
RS,SÃO VALÉRIO DO SUL,4319737,2,0,1
RS,SÃO VENDELINO,4319752,2,0,1
RS,SÃO VICENTE DO SUL,4319802,2,0,1
RS,SAPIRANGA,4319901,7,0.14285714285714285,0.8571428571428572
RS,SAPUCAIA DO SUL,4320008,5,0.2,0.8
RS,SARANDI,4320107,2,0,1
RS,SEBERI,4320206,3,0,1
RS,SEDE NOVA,4320230,2,0,1
RS,SEGREDO,4320263,1,0,1
RS,SELBACH,4320305,3,0,1
RS,SENADOR SALGADO FILHO,4320321,2,0,1
RS,SENTINELA DO SUL,4320354,2,0,1
RS,SERAFINA CORRÊA,4320404,2,0,1
RS,SÉRIO,4320453,2,0,1
RS,SERTÃO,4320503,3,0,1
RS,SERTÃO SANTANA,4320552,2,0,1
RS,SETE DE SETEMBRO,4320578,2,0,1
RS,SEVERIANO DE ALMEIDA,4320602,1,0,1
RS,SILVEIRA MARTINS,4320651,2,0,1
RS,SINIMBU,4320677,3,0,1
RS,SOBRADINHO,4320701,3,0,1
RS,SOLEDADE,4320800,3,0,1
RS,TABAÍ,4320859,4,0,1
RS,TAPEJARA,4320909,2,0,1
RS,TAPERA,4321006,3,0,1
RS,TAPES,4321105,3,0,1
RS,TAQUARA,4321204,4,0,1
RS,TAQUARI,4321303,2,0,1
RS,TAQUARUÇU DO SUL,4321329,4,0,1
RS,TAVARES,4321352,2,0,1
RS,TENENTE PORTELA,4321402,2,0,1
RS,TERRA DE AREIA,4321436,2,0,1
RS,TEUTÔNIA,4321451,3,0,1
RS,TIO HUGO,4321469,2,0.5,0.5
RS,TIRADENTES DO SUL,4321477,2,0,1
RS,TOROPI,4321493,2,0,1
RS,TORRES,4321501,5,0,1
RS,TRAMANDAÍ,4321600,5,0,1
RS,TRAVESSEIRO,4321626,3,0,1
RS,TRÊS ARROIOS,4321634,1,0,1
RS,TRÊS CACHOEIRAS,4321667,2,0,1
RS,TRÊS COROAS,4321709,5,0,1
RS,TRÊS DE MAIO,4321808,2,0,1
RS,TRÊS FORQUILHAS,4321832,2,0,1
RS,TRÊS PALMEIRAS,4321857,2,0,1
RS,TRÊS PASSOS,4321907,4,0,1
RS,TRINDADE DO SUL,4321956,2,0,1
RS,TRIUNFO,4322004,6,0,1
RS,TUCUNDUVA,4322103,3,0,1
RS,TUNAS,4322152,2,0,1
RS,TUPANCI DO SUL,4322186,3,0,1
RS,TUPANCIRETÃ,4322202,3,0,1
RS,TUPANDI,4322251,2,0,1
RS,TUPARENDI,4322301,1,0,1
RS,TURUÇU,4322327,3,0,1
RS,UBIRETAMA,4322343,3,0,1
RS,UNIÃO DA SERRA,4322350,3,0,1
RS,UNISTALDA,4322376,2,0,1
RS,URUGUAIANA,4322400,6,0.3333333333333333,0.6666666666666667
RS,VACARIA,4322509,4,0,1
RS,VALE DO SOL,4322533,2,0,1
RS,VALE REAL,4322541,2,0,1
RS,VALE VERDE,4322525,2,0,1
RS,VANINI,4322558,2,0.5,0.5
RS,VENÂNCIO AIRES,4322608,2,0,1
RS,VERA CRUZ,4322707,4,0.25,0.75
RS,VERANÓPOLIS,4322806,1,0,1
RS,VESPASIANO CORRÊA,4322855,2,0,1
RS,VIADUTOS,4322905,2,0,1
RS,VIAMÃO,4323002,7,0,1
RS,VICENTE DUTRA,4323101,2,0,1
RS,VICTOR GRAEFF,4323200,2,0.5,0.5
RS,VILA FLORES,4323309,2,0,1
RS,VILA LÂNGARO,4323358,2,0,1
RS,VILA MARIA,4323408,2,0.5,0.5
RS,VILA NOVA DO SUL,4323457,2,0,1
RS,VISTA ALEGRE,4323507,2,0,1
RS,VISTA ALEGRE DO PRATA,4323606,2,0,1
RS,VISTA GAÚCHA,4323705,2,0,1
RS,VITÓRIA DAS MISSÕES,4323754,2,0,1
RS,WESTFÁLIA,4323770,2,0,1
RS,XANGRI-LÁ,4323804,4,0,1
SC,ABDON BATISTA,4200051,2,0,1
SC,ABELARDO LUZ,4200101,4,0,1
SC,AGROLÂNDIA,4200200,6,0,1
SC,AGRONÔMICA,4200309,3,0,1
SC,ÁGUA DOCE,4200408,3,0,1
SC,ÁGUAS DE CHAPECÓ,4200507,2,0,1
SC,ÁGUAS FRIAS,4200556,2,0,1
SC,ÁGUAS MORNAS,4200606,3,0,1
SC,ALFREDO WAGNER,4200705,2,0,1
SC,ALTO BELA VISTA,4200754,2,0,1
SC,ANCHIETA,4200804,3,0,1
SC,ANGELINA,4200903,3,0,1
SC,ANITA GARIBALDI,4201000,4,0,1
SC,ANITÁPOLIS,4201109,2,0,1
SC,ANTÔNIO CARLOS,4201208,2,0,1
SC,APIÚNA,4201257,3,0,1
SC,ARABUTÃ,4201273,3,0,1
SC,ARAQUARI,4201307,2,0,1
SC,ARARANGUÁ,4201406,5,0,1
SC,ARMAZÉM,4201505,2,0,1
SC,ARROIO TRINTA,4201604,2,0,1
SC,ARVOREDO,4201653,3,0.3333333333333333,0.6666666666666667
SC,ASCURRA,4201703,3,0,1
SC,ATALANTA,4201802,2,0,1
SC,AURORA,4201901,2,0,1
SC,BALNEÁRIO ARROIO DO SILVA,4201950,3,0.3333333333333333,0.6666666666666667
SC,BALNEÁRIO BARRA DO SUL,4202057,5,0,1
SC,BALNEÁRIO CAMBORIÚ,4202008,6,0,1
SC,BALNEÁRIO GAIVOTA,4202073,5,0,1
SC,BALNEÁRIO PIÇARRAS,4212809,3,0.3333333333333333,0.6666666666666667
SC,BALNEÁRIO RINCÃO,4220000,2,0,1
SC,BANDEIRANTE,4202081,3,0,1
SC,BARRA BONITA,4202099,1,0,1
SC,BARRA VELHA,4202107,6,0,1
SC,BELA VISTA DO TOLDO,4202131,2,0,1
SC,BELMONTE,4202156,3,0,1
SC,BENEDITO NOVO,4202206,2,0,1
SC,BIGUAÇU,4202305,7,0,1
SC,BLUMENAU,4202404,12,0.08333333333333333,0.9166666666666666
SC,BOCAINA DO SUL,4202438,2,0,1
SC,BOM JARDIM DA SERRA,4202503,4,0,1
SC,BOM JESUS,4202537,3,0.6666666666666666,0.33333333333333337
SC,BOM JESUS DO OESTE,4202578,2,0,1
SC,BOM RETIRO,4202602,3,0,1
SC,BOMBINHAS,4202453,3,0,1
SC,BOTUVERÁ,4202701,2,0,1
SC,BRAÇO DO NORTE,4202800,2,0,1
SC,BRAÇO DO TROMBUDO,4202859,4,0,1
SC,BRUNÓPOLIS,4202875,3,0.3333333333333333,0.6666666666666667
SC,BRUSQUE,4202909,6,0,1
SC,CAÇADOR,4203006,4,0,1
SC,CAIBI,4203105,2,0,1
SC,CALMON,4203154,3,0.3333333333333333,0.6666666666666667
SC,CAMBORIÚ,4203204,4,0,1
SC,CAMPO ALEGRE,4203303,3,0,1
SC,CAMPO BELO DO SUL,4203402,4,0,1
SC,CAMPO ERÊ,4203501,5,0.2,0.8
SC,CAMPOS NOVOS,4203600,2,0,1
SC,CANELINHA,4203709,3,0,1
SC,CANOINHAS,4203808,3,0,1
SC,CAPÃO ALTO,4203253,2,0,1
SC,CAPINZAL,4203907,3,0,1
SC,CAPIVARI DE BAIXO,4203956,4,0,1
SC,CATANDUVAS,4204004,4,0.25,0.75
SC,CAXAMBU DO SUL,4204103,2,0,1
SC,CELSO RAMOS,4204152,2,0,1
SC,CERRO NEGRO,4204178,2,0,1
SC,CHAPADÃO DO LAGEADO,4204194,2,0,1
SC,CHAPECÓ,4204202,7,0,1
SC,COCAL DO SUL,4204251,3,0,1
SC,CONCÓRDIA,4204301,4,0.25,0.75
SC,CORDILHEIRA ALTA,4204350,2,0,1
SC,CORONEL FREITAS,4204400,2,0,1
SC,CORONEL MARTINS,4204459,2,0,1
SC,CORREIA PINTO,4204558,3,0,1
SC,CORUPÁ,4204509,3,0,1
SC,CRICIÚMA,4204608,7,0.14285714285714285,0.8571428571428572
SC,CUNHA PORÃ,4204707,3,0,1
SC,CUNHATAÍ,4204756,2,0,1
SC,CURITIBANOS,4204806,3,0.3333333333333333,0.6666666666666667
SC,DESCANSO,4204905,3,0.3333333333333333,0.6666666666666667
SC,DIONÍSIO CERQUEIRA,4205001,2,0,1
SC,DONA EMMA,4205100,3,0,1
SC,DOUTOR PEDRINHO,4205159,2,0,1
SC,ENTRE RIOS,4205175,3,0.3333333333333333,0.6666666666666667
SC,ERMO,4205191,2,0,1
SC,ERVAL VELHO,4205209,2,0,1
SC,FAXINAL DOS GUEDES,4205308,4,0,1
SC,FLOR DO SERTÃO,4205357,2,0,1
SC,FLORIANÓPOLIS,4205407,10,0,1
SC,FORMOSA DO SUL,4205431,3,0,1
SC,FORQUILHINHA,4205456,5,0,1
SC,FRAIBURGO,4205506,5,0,1
SC,FREI ROGÉRIO,4205555,3,0,1
SC,GALVÃO,4205605,2,0,1
SC,GAROPABA,4205704,6,0,1
SC,GARUVA,4205803,3,0,1
SC,GASPAR,4205902,5,0,1
SC,GOVERNADOR CELSO RAMOS,4206009,2,0,1
SC,GRÃO-PARÁ,4206108,2,0,1
SC,GRAVATAL,4206207,4,0.25,0.75
SC,GUABIRUBA,4206306,3,0,1
SC,GUARACIABA,4206405,3,0.3333333333333333,0.6666666666666667
SC,GUARAMIRIM,4206504,3,0,1
SC,GUARUJÁ DO SUL,4206603,2,0,1
SC,GUATAMBÚ,4206652,3,0,1
SC,HERVAL D'OESTE,4206702,5,0,1
SC,IBIAM,4206751,2,0,1
SC,IBICARÉ,4206801,2,0,1
SC,IBIRAMA,4206900,2,0,1
SC,IÇARA,4207007,3,0,1
SC,ILHOTA,4207106,2,0,1
SC,IMARUÍ,4207205,9,0,1
SC,IMBITUBA,4207304,5,0,1
SC,IMBUIA,4207403,2,0,1
SC,INDAIAL,4207502,4,0,1
SC,IOMERÊ,4207577,2,0,1
SC,IPIRA,4207601,2,0,1
SC,IPORÃ DO OESTE,4207650,2,0,1
SC,IPUAÇU,4207684,2,0,1
SC,IPUMIRIM,4207700,2,0,1
SC,IRACEMINHA,4207759,2,0,1
SC,IRANI,4207809,3,0.3333333333333333,0.6666666666666667
SC,IRATI,4207858,2,0,1
SC,IRINEÓPOLIS,4207908,2,0,1
SC,ITÁ,4208005,2,0,1
SC,ITAIÓPOLIS,4208104,4,0,1
SC,ITAJAÍ,4208203,5,0,1
SC,ITAPEMA,4208302,4,0,1
SC,ITAPIRANGA,4208401,2,0,1
SC,ITAPOÁ,4208450,6,0,1
SC,ITUPORANGA,4208500,2,0,1
SC,JABORÁ,4208609,3,0.3333333333333333,0.6666666666666667
SC,JACINTO MACHADO,4208708,2,0,1
SC,JAGUARUNA,4208807,5,0,1
SC,JARAGUÁ DO SUL,4208906,3,0,1
SC,JARDINÓPOLIS,4208955,2,0,1
SC,JOAÇABA,4209003,4,0.25,0.75
SC,JOINVILLE,4209102,15,0.06666666666666667,0.9333333333333333
SC,JOSÉ BOITEUX,4209151,2,0,1
SC,JUPIÁ,4209177,3,0,1
SC,LACERDÓPOLIS,4209201,2,0,1
SC,LAGES,4209300,6,0.16666666666666666,0.8333333333333334
SC,LAGUNA,4209409,6,0,1
SC,LAJEADO GRANDE,4209458,3,0,1
SC,LAURENTINO,4209508,2,0,1
SC,LAURO MÜLLER,4209607,3,0,1
SC,LEBON RÉGIS,4209706,3,0,1
SC,LEOBERTO LEAL,4209805,2,0,1
SC,LINDÓIA DO SUL,4209854,3,0.3333333333333333,0.6666666666666667
SC,LONTRAS,4209904,2,0,1
SC,LUÍS ALVES,4210001,2,0,1
SC,LUZERNA,4210035,2,0,1
SC,MACIEIRA,4210050,3,0,1
SC,MAFRA,4210100,7,0,1
SC,MAJOR GERCINO,4210209,2,0,1
SC,MAJOR VIEIRA,4210308,3,0,1
SC,MARACAJÁ,4210407,2,0,1
SC,MARAVILHA,4210506,2,0,1
SC,MAREMA,4210555,2,0,1
SC,MASSARANDUBA,4210605,3,0,1
SC,MATOS COSTA,4210704,2,0,1
SC,MELEIRO,4210803,3,0,1
SC,MIRIM DOCE,4210852,2,0,1
SC,MODELO,4210902,2,0,1
SC,MONDAÍ,4211009,2,0,1
SC,MONTE CARLO,4211058,2,0.5,0.5
SC,MONTE CASTELO,4211108,3,0,1
SC,MORRO DA FUMAÇA,4211207,2,0,1
SC,MORRO GRANDE,4211256,1,0,1
SC,NAVEGANTES,4211306,9,0.1111111111111111,0.8888888888888888
SC,NOVA ERECHIM,4211405,3,0,1
SC,NOVA ITABERABA,4211454,3,0.3333333333333333,0.6666666666666667
SC,NOVA TRENTO,4211504,3,0,1
SC,NOVA VENEZA,4211603,2,0,1
SC,NOVO HORIZONTE,4211652,3,0,1
SC,ORLEANS,4211702,3,0,1
SC,OTACÍLIO COSTA,4211751,2,0,1
SC,OURO,4211801,2,0,1
SC,OURO VERDE,4211850,3,0.3333333333333333,0.6666666666666667
SC,PAIAL,4211876,3,0,1
SC,PAINEL,4211892,3,0,1
SC,PALHOÇA,4211900,7,0.2857142857142857,0.7142857142857143
SC,PALMA SOLA,4212007,3,0,1
SC,PALMEIRA,4212056,3,0.3333333333333333,0.6666666666666667
SC,PALMITOS,4212106,2,0,1
SC,PAPANDUVA,4212205,3,0,1
SC,PARAÍSO,4212239,2,0,1
SC,PASSO DE TORRES,4212254,3,0,1
SC,PASSOS MAIA,4212270,2,0,1
SC,PAULO LOPES,4212304,3,0,1
SC,PEDRAS GRANDES,4212403,2,0,1
SC,PENHA,4212502,6,0,1
SC,PERITIBA,4212601,3,0,1
SC,PESCARIA BRAVA,4212650,2,0,1
SC,PETROLÂNDIA,4212700,2,0,1
SC,PINHALZINHO,4212908,3,0.3333333333333333,0.6666666666666667
SC,PINHEIRO PRETO,4213005,3,0,1
SC,PIRATUBA,4213104,2,0.5,0.5
SC,PLANALTO ALEGRE,4213153,3,0,1
SC,POMERODE,4213203,5,0,1
SC,PONTE ALTA,4213302,3,0,1
SC,PONTE ALTA DO NORTE,4213351,2,1,0
SC,PONTE SERRADA,4213401,3,0,1
SC,PORTO BELO,4213500,2,0,1
SC,PORTO UNIÃO,4213609,4,0,1
SC,POUSO REDONDO,4213708,2,0,1
SC,PRAIA GRANDE,4213807,2,0,1
SC,PRESIDENTE CASTELO BRANCO,4213906,2,0,1
SC,PRESIDENTE GETÚLIO,4214003,3,0,1
SC,PRESIDENTE NEREU,4214102,2,0,1
SC,PRINCESA,4214151,2,0,1
SC,QUILOMBO,4214201,2,0,1
SC,RANCHO QUEIMADO,4214300,2,0,1
SC,RIO DAS ANTAS,4214409,3,0,1
SC,RIO DO CAMPO,4214508,2,0,1
SC,RIO DO OESTE,4214607,2,0,1
SC,RIO DO SUL,4214805,5,0,1
SC,RIO DOS CEDROS,4214706,3,0,1
SC,RIO FORTUNA,4214904,2,0,1
SC,RIO NEGRINHO,4215000,4,0,1
SC,RIO RUFINO,4215059,3,0,1
SC,RIQUEZA,4215075,2,0,1
SC,RODEIO,4215109,2,0,1
SC,ROMELÂNDIA,4215208,4,0,1
SC,SALETE,4215307,2,0,1
SC,SALTINHO,4215356,2,0,1
SC,SALTO VELOSO,4215406,2,0,1
SC,SANGÃO,4215455,3,0,1
SC,SANTA CECÍLIA,4215505,3,0,1
SC,SANTA HELENA,4215554,3,0,1
SC,SANTA ROSA DE LIMA,4215604,2,0,1
SC,SANTA ROSA DO SUL,4215653,3,0,1
SC,SANTA TEREZINHA,4215679,3,0,1
SC,SANTA TEREZINHA DO PROGRESSO,4215695,2,0,1
SC,SANTIAGO DO SUL,4215687,2,0,1
SC,SANTO AMARO DA IMPERATRIZ,4215703,4,0,1
SC,SÃO BENTO DO SUL,4215802,6,0.16666666666666666,0.8333333333333334
SC,SÃO BERNARDINO,4215752,3,0,1
SC,SÃO BONIFÁCIO,4215901,2,0,1
SC,SÃO CARLOS,4216008,3,0,1
SC,SÃO CRISTÓVÃO DO SUL,4216057,2,0,1
SC,SÃO DOMINGOS,4216107,3,0,1
SC,SÃO FRANCISCO DO SUL,4216206,6,0,1
SC,SÃO JOÃO BATISTA,4216305,5,0,1
SC,SÃO JOÃO DO ITAPERIÚ,4216354,2,0,1
SC,SÃO JOÃO DO OESTE,4216255,2,0,1
SC,SÃO JOÃO DO SUL,4216404,2,0,1
SC,SÃO JOAQUIM,4216503,3,0,1
SC,SÃO JOSÉ,4216602,9,0,1
SC,SÃO JOSÉ DO CEDRO,4216701,2,0,1
SC,SÃO JOSÉ DO CERRITO,4216800,2,0,1
SC,SÃO LOURENÇO DO OESTE,4216909,2,0,1
SC,SÃO LUDGERO,4217006,2,0,1
SC,SÃO MARTINHO,4217105,2,0,1
SC,SÃO MIGUEL DA BOA VISTA,4217154,2,0,1
SC,SÃO MIGUEL DO OESTE,4217204,3,0,1
SC,SÃO PEDRO DE ALCÂNTARA,4217253,4,0,1
SC,SAUDADES,4217303,2,0,1
SC,SCHROEDER,4217402,6,0,1
SC,SEARA,4217501,2,0,1
SC,SERRA ALTA,4217550,2,0,1
SC,SIDERÓPOLIS,4217600,4,0.25,0.75
